material_id,property_name,value,unit,temperature_C,pH,method,source_id,data_quality,confidence_score,notes
LIP_DLIN_MC3_DMA,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_DLIN_MC3_DMA,tail_carbons,18.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_DLIN_MC3_DMA,tail_unsaturation,2.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_DLIN_MC3_DMA,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
LIP_SM_102,MW,710,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_SM_102,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_SM_102,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_SM_102,ionizable,1.0,,,,role annotation,S014_AULTON,curated,0.85,
LIP_SM_102,pKa,6.7,,,,apparent lipid pKa; formulation-dependent,S003_AVANTI_PHASE,literature,0.6,
LIP_SM_102,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SM_102,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SM_102,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SM_102,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_SM_102,molar_volume_cm3_mol,710,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_SM_102,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_SM_102,tail_carbons,18.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_SM_102,tail_unsaturation,1.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_SM_102,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
LIP_ALC_0315,MW,766.2,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_ALC_0315,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_ALC_0315,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_ALC_0315,ionizable,1.0,,,,role annotation,S014_AULTON,curated,0.85,
LIP_ALC_0315,pKa,6.1,,,,apparent lipid pKa; formulation-dependent,S003_AVANTI_PHASE,literature,0.6,
LIP_ALC_0315,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_ALC_0315,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_ALC_0315,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_ALC_0315,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_ALC_0315,molar_volume_cm3_mol,766.2,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_ALC_0315,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_ALC_0315,tail_carbons,18.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_ALC_0315,tail_unsaturation,1.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_ALC_0315,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
LIP_DLIN_KC2_DMA,MW,642.1,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_DLIN_KC2_DMA,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_DLIN_KC2_DMA,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_DLIN_KC2_DMA,ionizable,1.0,,,,role annotation,S014_AULTON,curated,0.85,
LIP_DLIN_KC2_DMA,pKa,6.7,,,,apparent lipid pKa; formulation-dependent,S003_AVANTI_PHASE,literature,0.6,
LIP_DLIN_KC2_DMA,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_DLIN_KC2_DMA,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_DLIN_KC2_DMA,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_DLIN_KC2_DMA,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_DLIN_KC2_DMA,molar_volume_cm3_mol,642.1,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_DLIN_KC2_DMA,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_DLIN_KC2_DMA,tail_carbons,18.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_DLIN_KC2_DMA,tail_unsaturation,2.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_DLIN_KC2_DMA,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
LIP_DODMA,MW,620,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_DODMA,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_DODMA,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_DODMA,ionizable,1.0,,,,role annotation,S014_AULTON,curated,0.85,
LIP_DODMA,pKa,6.5,,,,apparent lipid pKa; formulation-dependent,S003_AVANTI_PHASE,literature,0.6,
LIP_DODMA,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_DODMA,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_DODMA,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_DODMA,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_DODMA,molar_volume_cm3_mol,620,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_DODMA,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_DODMA,tail_carbons,18.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_DODMA,tail_unsaturation,1.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_DODMA,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
LIP_SPHINGOMYELIN,MW,703,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_SPHINGOMYELIN,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_SPHINGOMYELIN,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_SPHINGOMYELIN,Tm_C,37,°C,,,"main transition temperature, DSC/lipid supplier data",S003_AVANTI_PHASE,supplier-reported,0.78,
LIP_SPHINGOMYELIN,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SPHINGOMYELIN,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SPHINGOMYELIN,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SPHINGOMYELIN,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_SPHINGOMYELIN,molar_volume_cm3_mol,703,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_SPHINGOMYELIN,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_SPHINGOMYELIN,tail_carbons,17.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_SPHINGOMYELIN,tail_unsaturation,0.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_CERAMIDE,MW,537,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_CERAMIDE,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_CERAMIDE,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_CERAMIDE,Tm_C,90,°C,,,"main transition temperature, DSC/lipid supplier data",S003_AVANTI_PHASE,supplier-reported,0.78,
LIP_CERAMIDE,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_CERAMIDE,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_CERAMIDE,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_CERAMIDE,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_CERAMIDE,molar_volume_cm3_mol,537,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_CERAMIDE,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_CERAMIDE,tail_carbons,17.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_CERAMIDE,tail_unsaturation,0.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_GLUCOSYLCERAMIDE,MW,700,g/mol,,,LIPID MAPS/supplier formula or average grade MW,S004_LIPIDMAPS,database-derived,0.78,
LIP_GLUCOSYLCERAMIDE,formal_charge,0,e,,,nominal at pH 7.4,S003_AVANTI_PHASE,curated,0.85,
LIP_GLUCOSYLCERAMIDE,n_tails,2,count,,,lipid shorthand annotation,S003_AVANTI_PHASE,curated,0.86,
LIP_GLUCOSYLCERAMIDE,Tm_C,70,°C,,,"main transition temperature, DSC/lipid supplier data",S003_AVANTI_PHASE,supplier-reported,0.78,
LIP_GLUCOSYLCERAMIDE,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_GLUCOSYLCERAMIDE,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_GLUCOSYLCERAMIDE,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_GLUCOSYLCERAMIDE,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_GLUCOSYLCERAMIDE,molar_volume_cm3_mol,700,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
LIP_GLUCOSYLCERAMIDE,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_GLUCOSYLCERAMIDE,tail_carbons,17.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_GLUCOSYLCERAMIDE,tail_unsaturation,0.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_SAINT_LIPID_PLACEHOLDER,formal_charge,1,e,,,nominal at pH 7.4,S000_USER_SPEC,curated,0.85,
LIP_SAINT_LIPID_PLACEHOLDER,n_tails,2,count,,,lipid shorthand annotation,S000_USER_SPEC,curated,0.86,
LIP_SAINT_LIPID_PLACEHOLDER,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SAINT_LIPID_PLACEHOLDER,delta_P,7.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SAINT_LIPID_PLACEHOLDER,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
LIP_SAINT_LIPID_PLACEHOLDER,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
LIP_SAINT_LIPID_PLACEHOLDER,headgroup_area_nm2,0.62,nm2,,,literature/MD heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,"Area per lipid varies with phase, temperature, cholesterol, hydration, and force field."
LIP_SAINT_LIPID_PLACEHOLDER,tail_carbons,18.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 carbons
LIP_SAINT_LIPID_PLACEHOLDER,tail_unsaturation,1.0,,,,derived,S012_CALCULATED,calculated,0.5,avg of tail_1/tail_2 unsaturation
LIP_SAINT_LIPID_PLACEHOLDER,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
LIP_SAINT_LIPID_PLACEHOLDER,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
STE_CHOLESTEROL,MW,386.65,g/mol,,,,S001_PUBCHEM,database-derived,0.85,
STE_CHOLESTEROL,formal_charge,0,e,,,,S001_PUBCHEM,curated,0.85,
STE_CHOLESTEROL,melting_point_C,148,°C,,,,S001_PUBCHEM,handbook,0.78,
STE_CHOLESTEROL,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_CHOLESTEROL,delta_P,2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_CHOLESTEROL,delta_H,4.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_CHOLESTEROL,hsp_radius,6.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.45,Screening radius only unless experimentally determined.
STE_CHOLESTEROL,molar_volume_cm3_mol,364.76,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
STE_CHOLESTEROL,headgroup_area_nm2,0.4,nm2,,,sterol cross-sectional area heuristic,S013_EST_HSP_HEURISTIC,estimated,0.45,
STE_CHOLESTERYL_HEMISUCCINATE,MW,486.7,g/mol,,,,S001_PUBCHEM,database-derived,0.85,
STE_CHOLESTERYL_HEMISUCCINATE,formal_charge,-1,e,,,,S001_PUBCHEM,curated,0.85,
STE_CHOLESTERYL_HEMISUCCINATE,pKa,5.6,,,,,S001_PUBCHEM,handbook,0.6,
STE_CHOLESTERYL_HEMISUCCINATE,melting_point_C,173,°C,,,,S001_PUBCHEM,handbook,0.78,
STE_CHOLESTERYL_HEMISUCCINATE,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_CHOLESTERYL_HEMISUCCINATE,delta_P,2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_CHOLESTERYL_HEMISUCCINATE,delta_H,4.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_CHOLESTERYL_HEMISUCCINATE,hsp_radius,6.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.45,Screening radius only unless experimentally determined.
STE_CHOLESTERYL_HEMISUCCINATE,molar_volume_cm3_mol,459.15,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
STE_CHOLESTERYL_HEMISUCCINATE,headgroup_area_nm2,0.4,nm2,,,sterol cross-sectional area heuristic,S013_EST_HSP_HEURISTIC,estimated,0.45,
STE_CHOLESTERYL_HEMISUCCINATE,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
STE_ERGOSTEROL,MW,396.65,g/mol,,,,S001_PUBCHEM,database-derived,0.85,
STE_ERGOSTEROL,formal_charge,0,e,,,,S001_PUBCHEM,curated,0.85,
STE_ERGOSTEROL,melting_point_C,160,°C,,,,S001_PUBCHEM,handbook,0.78,
STE_ERGOSTEROL,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_ERGOSTEROL,delta_P,2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_ERGOSTEROL,delta_H,4.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_ERGOSTEROL,hsp_radius,6.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.45,Screening radius only unless experimentally determined.
STE_ERGOSTEROL,molar_volume_cm3_mol,374.2,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
STE_ERGOSTEROL,headgroup_area_nm2,0.4,nm2,,,sterol cross-sectional area heuristic,S013_EST_HSP_HEURISTIC,estimated,0.45,
STE_BETA_SITOSTEROL,MW,414.71,g/mol,,,,S001_PUBCHEM,database-derived,0.85,
STE_BETA_SITOSTEROL,formal_charge,0,e,,,,S001_PUBCHEM,curated,0.85,
STE_BETA_SITOSTEROL,melting_point_C,136,°C,,,,S001_PUBCHEM,handbook,0.78,
STE_BETA_SITOSTEROL,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_BETA_SITOSTEROL,delta_P,2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_BETA_SITOSTEROL,delta_H,4.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_BETA_SITOSTEROL,hsp_radius,6.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.45,Screening radius only unless experimentally determined.
STE_BETA_SITOSTEROL,molar_volume_cm3_mol,391.24,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
STE_BETA_SITOSTEROL,headgroup_area_nm2,0.4,nm2,,,sterol cross-sectional area heuristic,S013_EST_HSP_HEURISTIC,estimated,0.45,
STE_LANOSTEROL,MW,426.72,g/mol,,,,S001_PUBCHEM,database-derived,0.85,
STE_LANOSTEROL,formal_charge,0,e,,,,S001_PUBCHEM,curated,0.85,
STE_LANOSTEROL,melting_point_C,140,°C,,,,S001_PUBCHEM,handbook,0.78,
STE_LANOSTEROL,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_LANOSTEROL,delta_P,2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_LANOSTEROL,delta_H,4.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.45,Provisional HSP for screening; replace with experimental/literature value before model lock.
STE_LANOSTEROL,hsp_radius,6.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.45,Screening radius only unless experimentally determined.
STE_LANOSTEROL,molar_volume_cm3_mol,402.57,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
STE_LANOSTEROL,headgroup_area_nm2,0.4,nm2,,,sterol cross-sectional area heuristic,S013_EST_HSP_HEURISTIC,estimated,0.45,
BILE_SODIUM_CHOLATE,MW,430.55,g/mol,,,,S001_PUBCHEM,database-derived,0.78,
BILE_SODIUM_CHOLATE,CMC_mM,14,mM,,,"CMC varies with ionic strength, pH, and temperature",S007_EXCIPIENTS_HANDBOOK,literature,0.55,
BILE_SODIUM_CHOLATE,formal_charge,-1,e,,,,S001_PUBCHEM,curated,0.85,
BILE_SODIUM_CHOLATE,pKa,5,,,,,S001_PUBCHEM,literature,0.55,
BILE_SODIUM_CHOLATE,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
BILE_SODIUM_CHOLATE,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
BILE_SODIUM_CHOLATE,delta_H,13.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
BILE_SODIUM_CHOLATE,hsp_radius,8.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
BILE_SODIUM_CHOLATE,molar_volume_cm3_mol,358.79,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.4,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
BILE_SODIUM_CHOLATE,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
BILE_SODIUM_DEOXYCHOLATE,MW,414.55,g/mol,,,,S001_PUBCHEM,database-derived,0.78,
BILE_SODIUM_DEOXYCHOLATE,CMC_mM,3,mM,,,"CMC varies with ionic strength, pH, and temperature",S007_EXCIPIENTS_HANDBOOK,literature,0.55,
BILE_SODIUM_DEOXYCHOLATE,formal_charge,-1,e,,,,S001_PUBCHEM,curated,0.85,
BILE_SODIUM_DEOXYCHOLATE,pKa,5,,,,,S001_PUBCHEM,literature,0.55,
BILE_SODIUM_DEOXYCHOLATE,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
BILE_SODIUM_DEOXYCHOLATE,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
BILE_SODIUM_DEOXYCHOLATE,delta_H,13.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
BILE_SODIUM_DEOXYCHOLATE,hsp_radius,8.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
BILE_SODIUM_DEOXYCHOLATE,molar_volume_cm3_mol,345.46,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.4,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
